role_id,role_name,category,skill_id,skill_name,importance
167,Power BI Developer,Data/AI/ML,133,Tableau,secondary
167,Power BI Developer,Data/AI/ML,142,BigQuery,bonus
167,Power BI Developer,Data/AI/ML,65,MySQL,bonus
167,Power BI Developer,Data/AI/ML,143,Redshift,bonus
168,Looker Developer,Data/AI/ML,146,Data Visualization,core
168,Looker Developer,Data/AI/ML,135,Looker,core
168,Looker Developer,Data/AI/ML,127,NumPy,core
168,Looker Developer,Data/AI/ML,126,Pandas,core
168,Looker Developer,Data/AI/ML,1,Python,core
168,Looker Developer,Data/AI/ML,80,SQL,core
168,Looker Developer,Data/AI/ML,144,Statistics,core
168,Looker Developer,Data/AI/ML,137,Excel,secondary
168,Looker Developer,Data/AI/ML,136,Metabase,secondary
168,Looker Developer,Data/AI/ML,134,Power BI,secondary
168,Looker Developer,Data/AI/ML,103,Scikit-learn,secondary
168,Looker Developer,Data/AI/ML,133,Tableau,secondary
168,Looker Developer,Data/AI/ML,142,BigQuery,bonus
168,Looker Developer,Data/AI/ML,65,MySQL,bonus
168,Looker Developer,Data/AI/ML,143,Redshift,bonus
169,Databricks Engineer,Data/AI/ML,128,Apache Spark,core
169,Databricks Engineer,Data/AI/ML,140,Databricks,core
169,Databricks Engineer,Data/AI/ML,127,NumPy,core
169,Databricks Engineer,Data/AI/ML,126,Pandas,core
169,Databricks Engineer,Data/AI/ML,1,Python,core
169,Databricks Engineer,Data/AI/ML,141,Snowflake,core
169,Databricks Engineer,Data/AI/ML,80,SQL,core
169,Databricks Engineer,Data/AI/ML,84,Docker,secondary
169,Databricks Engineer,Data/AI/ML,85,Kubernetes,secondary
169,Databricks Engineer,Data/AI/ML,65,MySQL,secondary
169,Databricks Engineer,Data/AI/ML,66,PostgreSQL,secondary
169,Databricks Engineer,Data/AI/ML,86,Terraform,secondary
169,Databricks Engineer,Data/AI/ML,131,Airflow,bonus
169,Databricks Engineer,Data/AI/ML,132,dbt,bonus
169,Databricks Engineer,Data/AI/ML,147,ETL,bonus
170,Snowflake Architect,Data/AI/ML,147,ETL,core
170,Snowflake Architect,Data/AI/ML,65,MySQL,core
170,Snowflake Architect,Data/AI/ML,126,Pandas,core
170,Snowflake Architect,Data/AI/ML,66,PostgreSQL,core
170,Snowflake Architect,Data/AI/ML,1,Python,core
170,Snowflake Architect,Data/AI/ML,141,Snowflake,core
170,Snowflake Architect,Data/AI/ML,80,SQL,core
170,Snowflake Architect,Data/AI/ML,128,Apache Spark,secondary
170,Snowflake Architect,Data/AI/ML,84,Docker,secondary
170,Snowflake Architect,Data/AI/ML,129,Hadoop,secondary
170,Snowflake Architect,Data/AI/ML,130,Kafka,secondary
170,Snowflake Architect,Data/AI/ML,85,Kubernetes,secondary
170,Snowflake Architect,Data/AI/ML,131,Airflow,bonus
170,Snowflake Architect,Data/AI/ML,142,BigQuery,bonus
170,Snowflake Architect,Data/AI/ML,132,dbt,bonus
171,BigQuery Analyst,Data/AI/ML,142,BigQuery,core
171,BigQuery Analyst,Data/AI/ML,83,Google Cloud,core
171,BigQuery Analyst,Data/AI/ML,127,NumPy,core
171,BigQuery Analyst,Data/AI/ML,126,Pandas,core
171,BigQuery Analyst,Data/AI/ML,1,Python,core
171,BigQuery Analyst,Data/AI/ML,80,SQL,core
171,BigQuery Analyst,Data/AI/ML,144,Statistics,core
171,BigQuery Analyst,Data/AI/ML,128,Apache Spark,secondary
171,BigQuery Analyst,Data/AI/ML,129,Hadoop,secondary
171,BigQuery Analyst,Data/AI/ML,130,Kafka,secondary
171,BigQuery Analyst,Data/AI/ML,65,MySQL,secondary
171,BigQuery Analyst,Data/AI/ML,66,PostgreSQL,secondary
171,BigQuery Analyst,Data/AI/ML,131,Airflow,bonus
171,BigQuery Analyst,Data/AI/ML,132,dbt,bonus
171,BigQuery Analyst,Data/AI/ML,143,Redshift,bonus
172,Kafka Engineer,Data/AI/ML,538,Apache Kafka,core
172,Kafka Engineer,Data/AI/ML,128,Apache Spark,core
172,Kafka Engineer,Data/AI/ML,84,Docker,core
172,Kafka Engineer,Data/AI/ML,147,ETL,core
172,Kafka Engineer,Data/AI/ML,130,Kafka,core
172,Kafka Engineer,Data/AI/ML,85,Kubernetes,core
172,Kafka Engineer,Data/AI/ML,1,Python,core
172,Kafka Engineer,Data/AI/ML,131,Airflow,secondary
172,Kafka Engineer,Data/AI/ML,70,MongoDB,secondary
172,Kafka Engineer,Data/AI/ML,65,MySQL,secondary
172,Kafka Engineer,Data/AI/ML,66,PostgreSQL,secondary
172,Kafka Engineer,Data/AI/ML,86,Terraform,secondary
172,Kafka Engineer,Data/AI/ML,92,ArgoCD,bonus
172,Kafka Engineer,Data/AI/ML,140,Databricks,bonus
172,Kafka Engineer,Data/AI/ML,94,Prometheus,bonus
173,Spark Developer,Data/AI/ML,128,Apache Spark,core
173,Spark Developer,Data/AI/ML,147,ETL,core
173,Spark Developer,Data/AI/ML,129,Hadoop,core
173,Spark Developer,Data/AI/ML,130,Kafka,core
173,Spark Developer,Data/AI/ML,1,Python,core
173,Spark Developer,Data/AI/ML,14,Scala,core
173,Spark Developer,Data/AI/ML,80,SQL,core
173,Spark Developer,Data/AI/ML,131,Airflow,secondary
173,Spark Developer,Data/AI/ML,84,Docker,secondary
173,Spark Developer,Data/AI/ML,85,Kubernetes,secondary
173,Spark Developer,Data/AI/ML,65,MySQL,secondary
173,Spark Developer,Data/AI/ML,66,PostgreSQL,secondary
173,Spark Developer,Data/AI/ML,142,BigQuery,bonus
173,Spark Developer,Data/AI/ML,140,Databricks,bonus
173,Spark Developer,Data/AI/ML,141,Snowflake,bonus
174,AI Automation Engineer,Data/AI/ML,84,Docker,core
174,AI Automation Engineer,Data/AI/ML,85,Kubernetes,core
174,AI Automation Engineer,Data/AI/ML,109,LangChain,core
174,AI Automation Engineer,Data/AI/ML,1,Python,core
174,AI Automation Engineer,Data/AI/ML,102,PyTorch,core
174,AI Automation Engineer,Data/AI/ML,61,REST API,core
174,AI Automation Engineer,Data/AI/ML,101,TensorFlow,core
174,AI Automation Engineer,Data/AI/ML,87,Ansible,secondary
174,AI Automation Engineer,Data/AI/ML,127,NumPy,secondary
174,AI Automation Engineer,Data/AI/ML,126,Pandas,secondary
174,AI Automation Engineer,Data/AI/ML,103,Scikit-learn,secondary
174,AI Automation Engineer,Data/AI/ML,86,Terraform,secondary
174,AI Automation Engineer,Data/AI/ML,131,Airflow,bonus
174,AI Automation Engineer,Data/AI/ML,88,Jenkins,bonus
174,AI Automation Engineer,Data/AI/ML,534,Serverless,bonus
175,Generative AI Engineer,Data/AI/ML,122,GPT,core
175,Generative AI Engineer,Data/AI/ML,105,Hugging Face,core
175,Generative AI Engineer,Data/AI/ML,109,LangChain,core
175,Generative AI Engineer,Data/AI/ML,1,Python,core
175,Generative AI Engineer,Data/AI/ML,102,PyTorch,core
175,Generative AI Engineer,Data/AI/ML,101,TensorFlow,core
175,Generative AI Engineer,Data/AI/ML,120,Transformer Models,core
175,Generative AI Engineer,Data/AI/ML,115,Deep Learning,secondary
175,Generative AI Engineer,Data/AI/ML,104,Keras,secondary
175,Generative AI Engineer,Data/AI/ML,116,NLP,secondary
175,Generative AI Engineer,Data/AI/ML,126,Pandas,secondary
175,Generative AI Engineer,Data/AI/ML,103,Scikit-learn,secondary
175,Generative AI Engineer,Data/AI/ML,119,GANs,bonus
175,Generative AI Engineer,Data/AI/ML,50,GraphQL,bonus
175,Generative AI Engineer,Data/AI/ML,123,Stable Diffusion,bonus
176,LLM Engineer,Data/AI/ML,121,BERT,core
176,LLM Engineer,Data/AI/ML,122,GPT,core
176,LLM Engineer,Data/AI/ML,105,Hugging Face,core
176,LLM Engineer,Data/AI/ML,109,LangChain,core
176,LLM Engineer,Data/AI/ML,1,Python,core
176,LLM Engineer,Data/AI/ML,101,TensorFlow,core
176,LLM Engineer,Data/AI/ML,120,Transformer Models,core
176,LLM Engineer,Data/AI/ML,115,Deep Learning,secondary
176,LLM Engineer,Data/AI/ML,104,Keras,secondary
176,LLM Engineer,Data/AI/ML,116,NLP,secondary
176,LLM Engineer,Data/AI/ML,102,PyTorch,secondary
176,LLM Engineer,Data/AI/ML,103,Scikit-learn,secondary
176,LLM Engineer,Data/AI/ML,119,GANs,bonus
176,LLM Engineer,Data/AI/ML,50,GraphQL,bonus
176,LLM Engineer,Data/AI/ML,123,Stable Diffusion,bonus
177,Vector Database Engineer,Data/AI/ML,74,Elasticsearch,core
177,Vector Database Engineer,Data/AI/ML,109,LangChain,core
177,Vector Database Engineer,Data/AI/ML,65,MySQL,core
177,Vector Database Engineer,Data/AI/ML,1,Python,core
177,Vector Database Engineer,Data/AI/ML,102,PyTorch,core
177,Vector Database Engineer,Data/AI/ML,80,SQL,core
177,Vector Database Engineer,Data/AI/ML,101,TensorFlow,core
177,Vector Database Engineer,Data/AI/ML,70,MongoDB,secondary
177,Vector Database Engineer,Data/AI/ML,127,NumPy,secondary
177,Vector Database Engineer,Data/AI/ML,126,Pandas,secondary
177,Vector Database Engineer,Data/AI/ML,71,Redis,secondary
177,Vector Database Engineer,Data/AI/ML,103,Scikit-learn,secondary
177,Vector Database Engineer,Data/AI/ML,140,Databricks,bonus
177,Vector Database Engineer,Data/AI/ML,84,Docker,bonus
177,Vector Database Engineer,Data/AI/ML,85,Kubernetes,bonus
178,AI Infrastructure Engineer,Data/AI/ML,84,Docker,core
178,AI Infrastructure Engineer,Data/AI/ML,85,Kubernetes,core
178,AI Infrastructure Engineer,Data/AI/ML,99,Linux,core
178,AI Infrastructure Engineer,Data/AI/ML,1,Python,core
178,AI Infrastructure Engineer,Data/AI/ML,102,PyTorch,core
178,AI Infrastructure Engineer,Data/AI/ML,101,TensorFlow,core
178,AI Infrastructure Engineer,Data/AI/ML,86,Terraform,core
178,AI Infrastructure Engineer,Data/AI/ML,87,Ansible,secondary
178,AI Infrastructure Engineer,Data/AI/ML,81,AWS,secondary
178,AI Infrastructure Engineer,Data/AI/ML,95,Grafana,secondary
178,AI Infrastructure Engineer,Data/AI/ML,88,Jenkins,secondary
178,AI Infrastructure Engineer,Data/AI/ML,94,Prometheus,secondary
178,AI Infrastructure Engineer,Data/AI/ML,82,Azure,bonus
178,AI Infrastructure Engineer,Data/AI/ML,83,Google Cloud,bonus
178,AI Infrastructure Engineer,Data/AI/ML,125,Weights and Biases,bonus
179,Causal Inference Researcher,Data/AI/ML,127,NumPy,core
179,Causal Inference Researcher,Data/AI/ML,126,Pandas,core
179,Causal Inference Researcher,Data/AI/ML,145,Probability,core
179,Causal Inference Researcher,Data/AI/ML,1,Python,core
179,Causal Inference Researcher,Data/AI/ML,15,R,core
179,Causal Inference Researcher,Data/AI/ML,103,Scikit-learn,core
179,Causal Inference Researcher,Data/AI/ML,144,Statistics,core
179,Causal Inference Researcher,Data/AI/ML,150,A/B Testing,secondary
179,Causal Inference Researcher,Data/AI/ML,247,Biostatistics,secondary
179,Causal Inference Researcher,Data/AI/ML,149,Feature Engineering,secondary
179,Causal Inference Researcher,Data/AI/ML,111,LightGBM,secondary
179,Causal Inference Researcher,Data/AI/ML,110,XGBoost,secondary
179,Causal Inference Researcher,Data/AI/ML,246,Epidemiology,bonus
179,Causal Inference Researcher,Data/AI/ML,24,Julia,bonus
179,Causal Inference Researcher,Data/AI/ML,32,SAS,bonus
180,AI Safety Researcher,Data/AI/ML,483,Communication,core
180,AI Safety Researcher,Data/AI/ML,145,Probability,core
180,AI Safety Researcher,Data/AI/ML,1,Python,core
180,AI Safety Researcher,Data/AI/ML,102,PyTorch,core
180,AI Safety Researcher,Data/AI/ML,103,Scikit-learn,core
180,AI Safety Researcher,Data/AI/ML,144,Statistics,core
180,AI Safety Researcher,Data/AI/ML,101,TensorFlow,core
180,AI Safety Researcher,Data/AI/ML,121,BERT,secondary
180,AI Safety Researcher,Data/AI/ML,115,Deep Learning,secondary
180,AI Safety Researcher,Data/AI/ML,105,Hugging Face,secondary
180,AI Safety Researcher,Data/AI/ML,109,LangChain,secondary
180,AI Safety Researcher,Data/AI/ML,120,Transformer Models,secondary
180,AI Safety Researcher,Data/AI/ML,480,Advocacy,bonus
180,AI Safety Researcher,Data/AI/ML,492,Presentation Skills,bonus
180,AI Safety Researcher,Data/AI/ML,474,Social Research,bonus
181,Graphic Designer,Design,196,Color Theory,core
181,Graphic Designer,Design,498,Creativity,core
181,Graphic Designer,Design,174,Illustrator,core
181,Graphic Designer,Design,178,InDesign,core
181,Graphic Designer,Design,173,Photoshop,core
181,Graphic Designer,Design,195,Typography,core
181,Graphic Designer,Design,191,UI Design,core
181,Graphic Designer,Design,177,Adobe XD,secondary
181,Graphic Designer,Design,197,Brand Identity,secondary
181,Graphic Designer,Design,186,Canva,secondary
181,Graphic Designer,Design,175,Figma,secondary
181,Graphic Designer,Design,176,Sketch,secondary
181,Graphic Designer,Design,181,Lightroom,bonus
181,Graphic Designer,Design,180,Premiere Pro,bonus
181,Graphic Designer,Design,192,UX Research,bonus
182,UI/UX Designer (Creative),Design,196,Color Theory,core
182,UI/UX Designer (Creative),Design,498,Creativity,core
182,UI/UX Designer (Creative),Design,175,Figma,core
182,UI/UX Designer (Creative),Design,194,Prototyping,core
182,UI/UX Designer (Creative),Design,191,UI Design,core
182,UI/UX Designer (Creative),Design,192,UX Research,core
182,UI/UX Designer (Creative),Design,193,Wireframing,core
182,UI/UX Designer (Creative),Design,177,Adobe XD,secondary
182,UI/UX Designer (Creative),Design,39,HTML,secondary
182,UI/UX Designer (Creative),Design,36,React,secondary
182,UI/UX Designer (Creative),Design,176,Sketch,secondary
182,UI/UX Designer (Creative),Design,195,Typography,secondary
182,UI/UX Designer (Creative),Design,181,Lightroom,bonus
182,UI/UX Designer (Creative),Design,400,Photography,bonus
182,UI/UX Designer (Creative),Design,173,Photoshop,bonus
183,Brand Designer,Design,197,Brand Identity,core
183,Brand Designer,Design,196,Color Theory,core
183,Brand Designer,Design,498,Creativity,core
183,Brand Designer,Design,174,Illustrator,core
183,Brand Designer,Design,173,Photoshop,core
183,Brand Designer,Design,195,Typography,core
183,Brand Designer,Design,191,UI Design,core
183,Brand Designer,Design,186,Canva,secondary
183,Brand Designer,Design,175,Figma,secondary
183,Brand Designer,Design,178,InDesign,secondary
183,Brand Designer,Design,181,Lightroom,secondary
183,Brand Designer,Design,176,Sketch,secondary
183,Brand Designer,Design,177,Adobe XD,bonus
183,Brand Designer,Design,302,PR and Communications,bonus
183,Brand Designer,Design,194,Prototyping,bonus
184,Motion Graphics Designer,Design,179,After Effects,core
184,Motion Graphics Designer,Design,498,Creativity,core
184,Motion Graphics Designer,Design,174,Illustrator,core
184,Motion Graphics Designer,Design,198,Motion Graphics,core
184,Motion Graphics Designer,Design,173,Photoshop,core
184,Motion Graphics Designer,Design,180,Premiere Pro,core
184,Motion Graphics Designer,Design,191,UI Design,core
184,Motion Graphics Designer,Design,182,Blender,secondary
184,Motion Graphics Designer,Design,186,Canva,secondary
184,Motion Graphics Designer,Design,196,Color Theory,secondary
184,Motion Graphics Designer,Design,175,Figma,secondary
184,Motion Graphics Designer,Design,176,Sketch,secondary
184,Motion Graphics Designer,Design,187,DaVinci Resolve,bonus
184,Motion Graphics Designer,Design,188,Final Cut Pro,bonus
184,Motion Graphics Designer,Design,178,InDesign,bonus
185,Video Editor,Design,415,Adobe Premiere,core
185,Video Editor,Design,179,After Effects,core
185,Video Editor,Design,498,Creativity,core
185,Video Editor,Design,187,DaVinci Resolve,core
185,Video Editor,Design,188,Final Cut Pro,core
185,Video Editor,Design,198,Motion Graphics,core
185,Video Editor,Design,180,Premiere Pro,core
185,Video Editor,Design,186,Canva,secondary
185,Video Editor,Design,174,Illustrator,secondary
185,Video Editor,Design,181,Lightroom,secondary
185,Video Editor,Design,400,Photography,secondary
185,Video Editor,Design,173,Photoshop,secondary
185,Video Editor,Design,175,Figma,bonus
185,Video Editor,Design,178,InDesign,bonus
185,Video Editor,Design,192,UX Research,bonus
186,Photographer,Design,196,Color Theory,core
186,Photographer,Design,498,Creativity,core
186,Photographer,Design,174,Illustrator,core
186,Photographer,Design,181,Lightroom,core
186,Photographer,Design,400,Photography,core
186,Photographer,Design,173,Photoshop,core
186,Photographer,Design,191,UI Design,core
186,Photographer,Design,186,Canva,secondary
186,Photographer,Design,187,DaVinci Resolve,secondary
186,Photographer,Design,175,Figma,secondary
186,Photographer,Design,180,Premiere Pro,secondary
186,Photographer,Design,176,Sketch,secondary
186,Photographer,Design,197,Brand Identity,bonus
186,Photographer,Design,178,InDesign,bonus
186,Photographer,Design,192,UX Research,bonus
187,3D Designer,Design,521,3D Modeling,core
187,3D Designer,Design,183,3ds Max,core
187,3D Designer,Design,184,AutoCAD,core
187,3D Designer,Design,182,Blender,core
187,3D Designer,Design,196,Color Theory,core
187,3D Designer,Design,498,Creativity,core
187,3D Designer,Design,191,UI Design,core
187,3D Designer,Design,175,Figma,secondary
187,3D Designer,Design,174,Illustrator,secondary
187,3D Designer,Design,173,Photoshop,secondary
187,3D Designer,Design,176,Sketch,secondary
187,3D Designer,Design,195,Typography,secondary
187,3D Designer,Design,179,After Effects,bonus
187,3D Designer,Design,198,Motion Graphics,bonus
187,3D Designer,Design,180,Premiere Pro,bonus
188,Animation Artist,Design,179,After Effects,core
188,Animation Artist,Design,184,AutoCAD,core
188,Animation Artist,Design,182,Blender,core
188,Animation Artist,Design,196,Color Theory,core
188,Animation Artist,Design,498,Creativity,core
188,Animation Artist,Design,198,Motion Graphics,core
188,Animation Artist,Design,191,UI Design,core
188,Animation Artist,Design,175,Figma,secondary
188,Animation Artist,Design,174,Illustrator,secondary
188,Animation Artist,Design,173,Photoshop,secondary
188,Animation Artist,Design,176,Sketch,secondary
188,Animation Artist,Design,195,Typography,secondary
188,Animation Artist,Design,521,3D Modeling,bonus
188,Animation Artist,Design,187,DaVinci Resolve,bonus
188,Animation Artist,Design,180,Premiere Pro,bonus
189,Interior Designer,Design,184,AutoCAD,core
189,Interior Designer,Design,196,Color Theory,core
189,Interior Designer,Design,498,Creativity,core
189,Interior Designer,Design,194,Prototyping,core
189,Interior Designer,Design,315,Revit,core
189,Interior Designer,Design,191,UI Design,core
189,Interior Designer,Design,175,Figma,secondary
189,Interior Designer,Design,174,Illustrator,secondary
189,Interior Designer,Design,173,Photoshop,secondary
189,Interior Designer,Design,176,Sketch,secondary
189,Interior Designer,Design,195,Typography,secondary
189,Interior Designer,Design,183,3ds Max,bonus
189,Interior Designer,Design,182,Blender,bonus
189,Interior Designer,Design,327,Quantity Surveying,bonus
190,Fashion Designer,Design,196,Color Theory,core
190,Fashion Designer,Design,498,Creativity,core
190,Fashion Designer,Design,174,Illustrator,core
190,Fashion Designer,Design,173,Photoshop,core
190,Fashion Designer,Design,194,Prototyping,core
190,Fashion Designer,Design,195,Typography,core
190,Fashion Designer,Design,191,UI Design,core
190,Fashion Designer,Design,186,Canva,secondary
190,Fashion Designer,Design,175,Figma,secondary
190,Fashion Designer,Design,178,InDesign,secondary
190,Fashion Designer,Design,181,Lightroom,secondary
190,Fashion Designer,Design,176,Sketch,secondary
190,Fashion Designer,Design,199,Financial Modeling,bonus
190,Fashion Designer,Design,297,Influencer Marketing,bonus
190,Fashion Designer,Design,302,PR and Communications,bonus
191,Product Designer (Industrial),Design,184,AutoCAD,core
191,Product Designer (Industrial),Design,196,Color Theory,core
191,Product Designer (Industrial),Design,498,Creativity,core
191,Product Designer (Industrial),Design,194,Prototyping,core
191,Product Designer (Industrial),Design,312,SolidWorks,core
191,Product Designer (Industrial),Design,191,UI Design,core
191,Product Designer (Industrial),Design,175,Figma,secondary
